[16:32:42]设备[Polar H10 082A5724]EE:E4:E7:AD:42:9B连接了.....
[16:32:47]设备[C5:F7:76:AF:E2:E0断开了.....
[16:32:59]设备[ID107Plus HR]C5:F7:76:AF:E2:E0连接了.....
[16:33:45] 00 65 60 80 7a 60 80 79 60 81 79 60 81 79 1a 46 1a 4e 00 04 f8 
[16:33:45] 00 65 60 81 79 60 81 79 60 80 79 60 81 79 1a 49 1a 44 00 04 f9 
[16:33:45] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 4a 1a 46 00 04 fa 
[16:33:45] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 3f 1a 40 00 04 fb 
[16:33:46] 00 65 60 81 79 60 80 79 60 80 79 60 80 79 1a 46 1a 38 00 04 fc 
[16:33:46] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 3a 1a 46 00 04 fd 
[16:33:46] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 4c 1a 4e 00 04 fe 
[16:33:46] 00 65 60 81 79 60 80 79 60 80 79 60 80 79 1a 4e 1a 4b 00 04 ff 
[16:33:46] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 45 1a 3b 00 04 00 
[16:33:46] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 3d 1a 3a 00 04 01 
[16:33:46] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 42 1a 3f 00 01 02 
[16:33:46] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 42 1a 3f 00 01 03 
[16:33:46] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 4e 1a 50 00 01 04 
[16:33:46] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 46 1a 52 00 01 05 
[16:33:46] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 3b 1a 40 00 01 06 
[16:33:46] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 3e 1a 43 00 01 07 
[16:33:47] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 3f 1a 40 00 01 08 
[16:33:47] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 3c 1a 3b 00 01 09 
[16:33:47] 00 65 60 80 7a 60 80 79 60 80 79 60 80 79 1a 4a 1a 41 00 01 0a 
[16:33:47] 00 65 60 81 79 60 81 79 60 81 79 60 80 79 1a 48 1a 4c 00 01 0b 
[16:33:47] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 51 1a 55 00 01 0c 
[16:33:47] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 4e 1a 45 00 01 0d 
[16:33:47] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 40 1a 3b 00 01 0e 
[16:33:47] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 41 1a 44 00 01 0f 
[16:33:47] 00 65 60 81 79 60 81 79 60 81 79 60 81 79 1a 48 1a 4f 00 01 10 
[16:33:47] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 53 1a 4f 00 02 11 
[16:33:47] 00 67 60 81 79 60 80 79 60 80 79 60 80 79 1a 3f 1a 42 00 02 12 
[16:33:47] 00 67 60 81 7a 60 81 7a 60 81 7a 60 81 7a 1a 41 1a 3b 00 02 13 
[16:33:47] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 4a 1a 3c 00 02 14 
[16:33:48] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 3c 1a 45 00 02 15 
[16:33:48] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 43 1a 45 00 02 16 
[16:33:48] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 3d 1a 44 00 02 17 
[16:33:48] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 40 1a 4f 00 02 18 
[16:33:48] 00 67 60 81 79 60 81 7a 60 81 7a 60 81 7a 1a 56 1a 50 00 02 19 
[16:33:48] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 50 1a 46 00 02 1a 
[16:33:48] 00 67 60 81 79 60 80 79 60 80 79 60 80 79 1a 4c 1a 3f 00 02 1b 
[16:33:48] 00 67 60 80 79 60 80 79 60 81 79 60 81 79 1a 47 1a 49 00 02 1c 
[16:33:48] 00 67 60 80 79 60 80 79 60 80 79 60 80 79 1a 42 1a 44 00 02 1d 
[16:33:48] 00 67 60 80 79 60 80 79 60 81 79 60 81 79 1a 43 1a 44 00 02 1e 
[16:33:48] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 40 1a 3e 00 02 1f 
[16:33:49] 00 67 60 81 79 60 81 79 60 81 79 60 80 79 1a 4c 1a 43 00 01 20 
[16:33:49] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 42 1a 3e 00 01 21 
[16:33:49] 00 67 60 81 79 60 81 79 60 81 79 60 80 79 1a 40 1a 3d 00 01 22 
[16:33:49] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 4d 1a 46 00 01 23 
[16:33:49] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 4b 1a 4a 00 01 24 
[16:33:49] 00 67 60 80 79 60 81 79 60 81 79 60 80 79 1a 3f 1a 45 00 01 25 
[16:33:49] 00 67 60 81 79 60 81 79 60 81 79 60 80 79 1a 40 1a 42 00 01 26 
[16:33:49] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 44 1a 3c 00 01 27 
[16:33:49] 00 67 60 81 79 60 81 79 60 81 79 60 81 7a 1a 41 1a 3c 00 01 28 
[16:33:49] 00 67 60 81 7a 60 81 79 60 81 79 60 81 79 1a 48 1a 3b 00 01 29 
[16:33:49] 00 67 60 81 79 60 80 79 60 80 79 60 80 79 1a 3f 1a 49 00 01 2a 
[16:33:49] 00 67 60 80 79 60 81 79 60 81 79 60 81 79 1a 45 1a 3f 00 01 2b 
[16:33:49] 00 67 60 81 79 60 81 79 60 80 79 60 80 79 1a 45 1a 44 00 01 2c 
[16:33:49] 00 67 60 81 79 60 80 79 60 80 79 60 81 79 1a 4f 1a 4e 00 01 2d 
[16:33:50] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 1a 57 1a 4c 00 01 2e 
[16:33:50] 00 64 60 81 79 60 81 79 60 81 79 60 81 7a 1a 42 1a 40 00 02 2f 
[16:33:50] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 3f 1a 42 00 02 30 
[16:33:50] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 3b 1a 3e 00 02 31 
[16:33:50] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 3f 1a 48 00 02 32 
[16:33:50] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 4d 1a 51 00 02 33 
[16:33:50] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 57 1a 4c 00 02 34 
[16:33:50] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 48 1a 44 00 02 35 
[16:33:50] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 40 1a 3f 00 02 36 
[16:33:50] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 47 1a 3f 00 02 37 
[16:33:50] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 3b 1a 40 00 02 38 
[16:33:50] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 50 1a 50 00 02 39 
[16:33:51] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 4d 1a 4e 00 02 3a 
[16:33:51] 00 64 60 81 79 60 80 79 60 81 79 60 81 79 1a 46 1a 46 00 02 3b 
[16:33:51] 00 64 60 81 79 60 80 79 60 80 79 60 80 79 1a 45 1a 42 00 02 3c 
[16:33:51] 00 64 60 80 79 60 80 7a 60 81 79 60 81 79 1a 47 1a 43 00 02 3d 
[16:33:51] 00 64 60 81 79 60 81 7a 60 80 79 60 80 79 1a 47 1a 46 00 01 3e 
[16:33:51] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 4c 1a 46 00 01 3f 
[16:33:51] 00 64 60 81 79 60 80 79 60 80 79 60 81 79 1a 43 1a 45 00 01 40 
[16:33:51] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 3c 1a 49 00 01 41 
[16:33:51] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 43 1a 3e 00 01 42 
[16:33:51] 00 64 60 80 79 60 80 79 60 80 79 60 81 79 1a 45 1a 3e 00 01 43 
[16:33:51] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 53 1a 4e 00 01 44 
[16:33:51] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 49 1a 47 00 01 45 
[16:33:51] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1a 41 1a 47 00 01 46 
[16:33:52] 00 64 60 81 79 60 81 79 60 81 79 60 80 79 1a 47 1a 3e 00 01 47 
[16:33:52] 00 64 60 81 79 60 81 7a 60 81 79 60 80 79 1a 40 1a 4c 00 01 48 
[16:33:52] 00 64 60 80 79 60 81 79 60 81 79 60 81 79 1a 90 1b 88 00 01 49 
[16:33:52] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 1e 38 23 48 00 01 4a 
[16:33:52] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 36 0e 61 85 00 01 4b 
[16:33:52] 00 64 60 81 79 60 80 79 60 81 79 60 81 79 7a 04 70 84 00 01 4c 
[16:33:52] 00 64 60 81 7a 60 81 79 60 81 79 60 81 79 72 58 6b 5f 00 02 4d 
[16:33:52] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 61 5e 5a 64 00 02 4e 
[16:33:52] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 5b 2b 5f 96 00 02 4f 
[16:33:52] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 80 98 62 3c 00 02 50 
[16:33:52] 00 64 60 81 79 60 81 79 60 81 79 60 80 79 50 62 48 a8 00 02 51 
[16:33:52] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 42 9b 3b f3 00 02 52 
[16:33:53] 00 64 60 81 79 60 81 7a 60 81 79 60 81 79 3e 56 3e d0 00 02 53 
[16:33:53] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 3e 64 3d 41 00 02 54 
[16:33:53] 00 64 60 81 79 60 81 79 60 80 79 60 80 79 3c e6 45 50 00 02 55 
[16:33:53] 00 64 60 80 79 60 80 79 60 80 79 60 80 79 4d 4e 58 d9 00 02 56 
[16:33:53] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 6b 3c 75 18 00 02 57 
[16:33:53] 00 64 60 80 79 60 81 79 60 81 79 60 81 79 78 37 81 ea 00 02 58 
[16:33:53] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 8c a5 88 95 00 02 59 
[16:33:53] 00 64 60 81 79 60 80 79 60 81 79 60 81 79 83 33 7f e2 00 02 5a 
[16:33:53] 00 64 60 81 79 60 81 79 60 81 79 60 81 79 79 a8 68 50 00 02 5b 
[16:33:53] 00 67 60 80 79 60 80 79 60 80 79 60 80 79 5a bd 59 c8 00 01 5c 
[16:33:53] 00 67 60 80 79 60 80 79 60 81 79 60 81 79 66 6b 69 09 00 01 5d 
[16:33:53] 00 67 60 81 79 60 81 79 60 81 79 60 81 79 70 f7 85 61 00 01 5e 
[16:33:53] 00 67 60 81 79 60 81 79 60 80 79 60 80 79 7d 17 70 dc 00 01 5f 
[16:33:54] 00 67 60 81 79 60 81 79 60 81 7a 60 7f 7a 79 7c 77 5a 00 01 60 
[16:33:54] 00 67 5f 7e 7d 5e 81 80 5f 81 7c 60 7f 77 6e 71 69 23 00 01 61 
[16:33:54] 00 67 61 7e 78 61 7f 78 61 7f 79 60 80 7b 68 0d 67 bb 00 01 62 
[16:33:54] 00 67 60 81 7a 61 80 79 61 80 78 60 7f 78 69 62 6a f9 00 01 63 
[16:33:54] 00 67 60 80 7a 60 80 7b 60 81 7a 60 81 79 70 38 7a e9 00 01 64 
[16:33:54] 00 67 60 81 7a 60 80 7a 60 80 7a 60 80 79 86 1a 88 65 00 01 65 
[16:33:54] 00 67 60 80 79 60 80 79 60 80 79 60 80 79 8d 2c a5 44 00 01 66 
[16:33:54] 00 67 60 80 7a 60 80 79 60 80 79 60 80 79 9a fc 97 ed 00 01 67 
[16:33:54] 00 67 60 80 79 60 80 79 60 80 79 60 81 79 99 84 86 e0 00 01 68 
[16:33:54] 00 67 60 81 79 60 81 7a 60 81 7a 60 81 7a 7b 46 74 69 00 01 69 
[16:33:54] 00 67 60 81 79 60 80 79 60 80 79 60 80 7a 71 07 7d 70 00 01 6a 
[16:33:55] 00 6a 60 80 7a 60 80 7a 60 80 79 60 80 79 87 9d 88 6c 00 02 6b 
[16:33:55] 00 6a 60 80 7a 60 80 7a 60 80 7a 60 80 79 84 04 80 db 00 02 6c 
[16:33:55] 00 6a 60 80 79 60 80 79 60 80 79 60 80 7a 8a f6 94 d4 00 02 6d 
[16:33:55] 00 6a 60 80 7a 60 80 79 60 80 79 60 80 79 79 b6 76 d0 00 02 6e 
[16:33:55] 00 6a 60 80 79 60 80 7a 60 80 7a 60 7f 7a 7b 24 7d dd 00 02 6f 
[16:33:55] 00 6a 60 7e 79 60 7f 79 60 81 79 60 81 7a 7e 8b 84 56 00 02 70 
[16:33:55] 00 6a 60 80 7a 60 80 7a 60 80 79 60 80 79 9c 42 a4 fe 00 02 71 
[16:33:55] 00 6a 60 80 7a 60 80 7a 60 81 79 60 80 79 a4 5a a5 37 00 02 72 
[16:33:55] 00 6a 60 80 79 60 81 79 60 81 79 60 80 79 a0 ac 9a 9e 00 02 73 
[16:33:55] 00 6a 60 80 79 60 81 79 60 81 79 60 81 79 8d 37 82 7e 00 02 74 
[16:33:55] 00 6a 60 80 79 60 80 79 60 80 79 60 80 79 8a ae 98 b6 00 02 75 
[16:33:55] 00 6a 60 80 79 60 80 79 60 80 79 60 80 79 5f c0 5a f4 00 02 76 
[16:33:55] 00 6a 60 80 79 60 80 7a 60 80 79 60 80 79 59 19 5c c2 00 02 77 
[16:33:55] 00 6a 60 80 7a 60 80 7a 60 81 79 60 80 7a 53 e2 4f 33 00 02 78 
[16:33:56] 00 6a 60 80 7a 60 80 7a 60 80 7a 60 81 79 4c e3 48 ec 00 02 79 
[16:33:56] 00 6d 60 81 77 61 81 78 61 82 79 60 82 79 47 c1 4b b4 00 ff 7a 
[16:33:56] 00 6d 60 80 79 60 80 79 60 80 7a 60 81 79 44 89 40 c7 00 ff 7b 
[16:33:56] 00 6d 60 80 79 60 80 79 60 80 79 60 80 79 46 44 48 21 00 ff 7c 
[16:33:56] 00 6d 60 80 79 60 80 7a 60 80 7a 60 80 7a 46 93 4e f4 00 ff 7d 
[16:33:56] 00 10 14 01 04 1e 01 
[16:33:56] 00 6d 60 81 7a 60 81 7a 60 80 7a 60 80 7a 55 7e 55 cf 00 ff 7e 
[16:33:56] 00 6d 60 80 7a 60 80 7a 60 80 7a 60 80 79 60 72 70 cd 00 ff 7f 
[16:33:56] 00 6d 60 80 7a 60 80 7a 60 80 7a 60 80 7a 79 c7 86 c7 00 ff 80 
[16:33:56] 00 6d 60 80 79 60 80 79 60 81 79 60 81 79 93 82 97 57 00 ff 81 
[16:33:56] 00 6d 60 81 7a 60 80 7a 60 80 7a 60 80 7a 96 61 97 c4 00 ff 82 
[16:33:56] 00 6d 60 80 7a 60 81 7a 60 80 79 60 80 79 9b 3a 9f 2e 00 ff 83 
[16:33:56] 00 6d 60 80 79 60 80 79 60 7f 7a 60 7f 79 9e 61 97 f3 00 ff 84 
[16:33:56] 00 6d 60 80 78 60 80 79 60 80 7a 60 80 7a 92 76 8a 3e 00 ff 85 
[16:33:57] 00 6d 60 80 7a 60 80 79 60 80 79 60 80 79 84 83 7b c3 00 ff 86 
[16:33:57] 00 6d 60 80 79 60 80 79 60 82 79 60 81 78 79 f9 83 ec 00 ff 87 
[16:33:57] 00 6d 60 7f 79 60 7f 79 60 80 79 60 80 79 92 d8 90 ff 00 ff 88 
[16:33:57] 00 6e 60 80 7a 60 80 79 60 80 79 60 80 79 90 2d 99 56 00 01 89 
[16:33:57] 00 6e 60 80 79 60 80 79 60 84 7a 61 85 78 9e d0 9f 62 00 01 8a 
[16:33:57] 00 6e 62 80 76 61 7f 77 61 7f 79 61 80 7a 9c d4 99 cd 00 01 8b 
[16:33:57] 00 6e 60 81 7a 60 80 79 60 80 7a 60 80 7a 90 63 87 ef 00 01 8c 
[16:33:57] 00 6e 60 81 79 60 80 7a 60 80 79 60 81 79 8b 13 8f c5 00 01 8d 
[16:33:57] 00 6e 60 80 79 60 80 79 60 80 79 60 80 7a 8f 60 87 9c 00 01 8e 
[16:33:57] 00 6e 60 81 79 60 81 79 60 80 79 60 80 79 83 b1 84 4d 00 01 8f 
[16:33:57] 00 6e 60 80 79 60 80 79 61 7e 79 61 7e 79 87 12 85 af 00 01 90 
[16:33:57] 00 6e 61 7f 78 60 80 79 61 80 78 61 80 79 83 da 83 fb 00 01 91 
[16:33:58] 00 6e 60 81 7a 60 81 7b 60 81 7a 60 80 7a 81 97 80 5e 00 01 92 
[16:33:58] 00 6e 60 80 79 60 80 79 60 80 7a 60 80 7a 80 58 7f 01 00 01 93 
[16:33:58] 00 6e 60 80 7a 60 80 7a 60 80 7a 60 80 79 7d ab 7d 04 00 01 94 
[16:33:58] 00 6e 60 80 79 60 80 79 60 80 79 60 80 79 7d 1b 7c a5 00 01 95 
[16:33:58] 00 10 14 01 04 1e 01 
[16:33:58] 00 6e 60 80 79 60 80 79 60 80 79 60 80 79 7c 10 7c 53 00 01 96 
[16:33:58] 00 6e 60 80 79 60 80 79 60 80 79 60 80 79 7c 7a 7c 6b 00 01 97 
[16:33:58] 00 6a 60 80 7a 60 80 7a 60 80 7a 60 80 79 7c 6a 7c 2a 00 02 98 
[16:33:58] 00 6a 60 80 79 60 80 79 60 80 79 60 80 79 7c 6c 7d 13 00 02 99 
[16:33:58] 00 6a 60 80 79 60 80 79 60 80 7a 60 80 7a 7d 6e 7d 88 00 02 9a 
[16:33:58] 00 6a 60 80 79 60 80 79 60 80 79 60 80 79 7d 87 7d 56 00 02 9b 
[16:33:58] 00 6a 60 80 79 60 80 79 60 80 7a 60 80 7a 7d 1d 7d a1 00 02 9c 
[16:33:58] 00 6a 60 80 79 60 80 79 60 80 79 60 80 79 7e 62 7f 30 00 02 9d 
[16:33:58] 00 6a 60 80 7a 60 80 7a 60 80 7a 60 80 7a 7f 8c 7f 86 00 02 9e 
[16:33:59] 00 6a 60 80 79 60 80 79 60 80 79 60 80 79 7f 04 7e 6c 00 02 9f 
[16:33:59] 00 6a 60 80 79 60 80 79 60 80 79 60 80 79 7e 37 7e 68 00 02 a0 
[16:33:59] 00 6a 60 80 7a 60 80 7a 60 80 7a 60 80 7a 7e bb 7e cb 00 02 a1 
[16:33:59] 00 6a 60 80 79 60 80 7a 60 80 7a 60 80 79 7e a0 7e 9b 00 02 a2 
[16:33:59] 00 6a 60 80 79 60 80 79 60 80 7a 60 80 7a 7e e0 7f 62 00 02 a3 
[16:33:59] 00 6a 60 80 7a 60 80 7a 60 80 7a 60 80 7a 7f fa 80 58 00 02 a4 
[16:33:59] 00 6a 60 80 7a 60 80 7a 60 80 7a 60 80 7a 80 b1 81 00 00 02 a5 
[16:33:59] 00 6a 60 80 7a 60 80 7a 60 80 7a 60 80 7a 81 2c 81 35 00 02 a6 
[16:33:59] 00 6a 60 80 7a 60 80 7a 60 80 7a 60 80 7a 81 a9 83 2c 00 02 a7 
[16:33:59] 00 6a 60 80 7a 60 80 7a 60 80 7a 60 80 7a 85 cb 89 5f 00 ff a8 
[16:33:59] 00 6a 60 80 79 60 80 79 60 80 79 60 80 79 8b 66 8a c6 00 ff a9 
[16:33:59] 00 6a 60 80 7a 60 80 7a 60 80 7a 60 80 79 88 0c 85 e0 00 ff aa 
[16:34:00] 00 6a 60 80 79 60 80 79 60 80 79 60 80 79 85 2b 85 46 00 ff ab 
[16:34:00] 00 6a 60 80 79 60 80 79 60 80 79 60 80 79 85 a0 85 f0 00 ff ac 
[16:34:00] 00 6a 60 80 79 60 80 79 60 81 7a 60 81 79 86 4b 85 a2 00 ff ad 
[16:34:00] 00 6a 60 80 79 60 80 79 60 80 79 60 80 79 85 b0 8a 2d 00 ff ae 
[16:34:00] 00 10 14 01 04 1e 01 
[16:34:00] 00 6a 60 80 79 60 81 7a 60 81 7a 60 81 79 8e 96 90 bd 00 ff af 
[16:34:00] 00 6a 60 81 79 60 80 79 60 80 79 60 81 79 91 c5 93 78 00 ff b0 
[16:34:00] 00 6a 60 81 79 60 80 7a 60 80 7a 60 80 7a 95 4f 96 16 00 ff b1 
[16:34:00] 00 6a 60 80 79 60 80 79 60 80 79 60 80 79 96 cf 98 16 00 ff b2 
[16:34:00] 00 6a 60 80 7a 60 80 7a 60 80 79 60 80 79 99 11 98 b9 00 ff b3 
[16:34:00] 00 10 14 01 04 1e 01 
[16:34:00] 00 6a 60 81 79 60 80 79 60 80 79 60 80 79 96 33 92 c4 00 ff b4 
[16:34:00] 00 6a 60 80 79 60 80 79 60 80 79 60 80 7a 90 cb 92 25 00 ff b5 
[16:34:00] 00 6a 60 80 79 60 80 79 60 80 79 60 80 79 95 5b 99 83 00 ff b6 
[16:34:00] 00 6f 60 80 7a 60 80 7a 60 80 79 60 80 7a 9d 3a 9f 9d 00 02 b7 
[16:34:01] 00 6f 60 80 7a 60 80 7a 60 80 7a 60 80 7a a1 33 a2 26 00 02 b8 
[16:34:01] 00 6f 60 80 7a 60 80 7a 60 80 7a 60 80 7a a2 57 a2 14 00 02 b9 
[16:34:01] 00 6f 60 80 7a 60 80 7a 60 80 7a 60 80 7a a0 45 9c ca 00 02 ba 
[16:34:01] 00 6f 60 80 7a 60 80 79 60 80 79 60 80 79 98 97 95 fc 00 02 bb 
[16:34:01] 00 6f 60 80 79 60 80 79 60 80 79 60 80 79 91 c9 8d e4 00 02 bc 
[16:34:01] 00 6f 60 80 79 60 80 7a 60 80 7a 60 80 79 88 e3 83 47 00 02 bd 
[16:34:01] 00 6f 60 80 79 60 80 79 60 80 79 60 80 79 7f de 8b 23 00 02 be 
[16:34:01] 00 6f 60 80 79 60 80 79 60 80 79 60 80 79 7c bd 7b 73 00 02 bf 
[16:34:01] 00 10 13 01 04 1e 01 
[16:34:03] 00 10 13 01 04 1e 01 
[16:34:05] 00 10 13 01 04 1e 01 
[16:34:07] 00 10 13 01 04 1e 01 
[16:34:08]设备[Polar H10 082A5724]EE:E4:E7:AD:42:9B断开了.....
